Parent,Child
38866,452406
38866,1007672
38866,1008819
38866,1793088
38866,1987014
38866,1987015
38866,1987016
38866,377943
38866,377952
38866,1046882
38866,1046883
38866,1155439
38866,1605103
38866,1605106
38868,1163393
38868,236459
38868,452410
38868,452411
38868,452412
38868,452413
38876,452416
38876,452417
38876,452418
38876,452419
38876,1163394
38876,1163395
38876,1163396
38876,236190
38876,452415
38893,332935
38893,1163403
38893,1163404
38893,637710
38893,1008665
38893,1007002
38893,438940
38893,438941
38893,1165600
38893,1165601
38893,370988
38893,1151148
38893,1008177
38893,1008437
38893,371638
38893,1163959
38893,1163960
38893,1163961
38893,1163962
38893,1163963
38893,1163964
38893,1009080
38893,452558
38893,452559
38893,452432
38893,1158865
38893,1158866
38893,452435
38893,452436
38893,452437
38893,452438
38893,452439
38893,452440
38893,452441
38893,452442
38893,452443
38893,452444
38893,332378
38893,1165403
38893,1008222
38893,452583
38893,1008109
38893,439031
38893,439032
38893,1151865
38893,1151866
38893,1164795
38963,563725
38963,566573
38963,566576
38963,205682
38963,205685
38963,366774
38963,104726
38963,1176890
38963,1176891
38967,1163968
38967,335809
38967,235841
38967,336851
38967,336852
38967,374261
38967,374262
38967,1163966
38967,1163967
38998,1049377
38998,1049378
38998,1163975
38998,1151659
38998,328946
38998,374263
39085,904294
39085,863175
39085,1163976
39085,1163977
39085,749258
39085,1163978
39085,1236012
39085,757261
39085,1236014
39085,849489
39085,1152946
39085,1152947
39085,849492
39085,900597
39085,900598
39085,1189590
39085,1008956
39230,452481
39230,452482
39230,452483
39230,452484
39230,452485
39230,1163981
39230,1163982
39364,375336
39364,452527
39364,1164562
39364,1164563
39364,333428
39381,1187565
39381,731211
39381,731212
39381,731213
39385,1658017
39385,374439
39385,485576
39385,1726187
39385,402828
39385,358801
39385,452531
39385,452533
39385,646807
39385,1164569
39468,1164576
39468,1164577
39468,816810
39468,374286
39468,374287
39468,374288
39468,335833
39468,1155035
39468,1155036
39541,1164585
39541,330562
39541,1729404
39541,114527
39580,1164588
39580,1164589
39580,452563
39580,452564
39580,236343
39605,1190113
39605,1098116
39605,763620
39605,1098117
39605,619334
39605,1098124
39605,1186995
39605,1098139
39605,1359515
39684,236961
39684,439267
39684,439269
39684,334662
39684,860653
39684,1161905
39684,402322
39684,1161906
39684,1161907
39684,1161908
39684,757273
39684,372028
39717,570090
39717,1188109
39717,967070
39717,209479
39786,328800
39786,328801
39786,331427
39786,1164575
39786,330822
39786,374285
39786,1164574
39786,235988
39786,452534
39786,452535
39786,801848
39786,328798
39786,328799
39801,1162369
39801,1162370
39801,82133
39801,374325
39801,333467
39823,452609
39823,452610
39823,452611
39823,452612
39823,1165250
39823,1165251
39823,1165252
39841,1155842
39841,1155843
39841,376324
39841,328969
39841,332939
39841,1153693
39841,1153694
39841,1153695
39841,1363492
39841,377398
39841,1549366
39841,1165253
39841,1165254
39841,1165255
39841,1165256
39841,54220
39841,812238
39841,648272
39841,648273
39841,374484
39841,370923
39841,687089
39841,830584
39879,1165698
39879,1165699
39879,283819
39879,437741
39879,437742
39879,437743
39918,1008634
39918,1115785
39918,1115787
39918,1115788
39918,360465
39918,664985
39918,1437852
39918,1483682
39918,581411
39918,581412
39918,1423396
39918,1151271
39918,1151272
39918,1165352
39918,1165353
39918,1165354
39918,1165355
39918,1165356
39918,1241768
39918,846388
39918,846389
39918,379194
39918,1087556
39918,1087557
39918,1087558
39918,895945
39918,1156312
39918,1291249
39918,1007738
39935,1156240
39935,1156241
39935,333482
39935,375366
39937,1165830
39937,1165831
39937,339979
39937,1596939
39937,452624
39937,452626
39937,1152023
39937,378904
39937,1152025
39937,691247
39937,2170425
39937,2170426
39937,1295442
39937,1007189
39937,437851
39937,2369634
39937,2369635
39937,2369636
39937,2369637
39937,619115
39937,1163884
39937,1163885
39937,1876611
39937,1876612
39937,995461
39937,1876613
39937,1294989
39937,1156242
39937,2362010
39937,2362011
39937,2362012
39937,316927
39937,485557
39937,406710
39937,485559
39937,406711
39937,1008822
39937,1007828
39937,2117333
39937,1152729
39937,1152730
39937,1007322
39937,378077
39937,1088226
39937,1295075
39937,1008358
39937,637705
39937,333589
39937,1008925
39937,1727284
39937,1796410
39937,1796411
39937,1796412
39937,1356103
39937,1356104
39937,1356105
39937,1356106
39937,1356107
39937,905038
39937,1291093
39937,2370901
39937,2370902
39937,1151321
39937,1009004
39937,379246
39937,1163125
39937,2121082
39937,1304965
39937,1157057
39937,1152962
39937,1152963
39937,1009090
39937,1008078
39937,360417
39937,1865195
39937,340460
39937,1865196
39937,1865197
39937,1865198
39937,1164798
39937,1164799
39952,814091
39952,2262548
39952,1231893
39952,1234457
39952,1048122
39952,1294908
39952,1043520
39952,1485891
39952,1485892
39952,1485893
39952,1485894
39952,377944
39952,377945
39952,2001512
39952,2001513
39952,2001514
39952,2001515
39952,1664636
39952,1156244
39952,1295522
39952,690339
39952,377519
39952,377522
39952,1098424
39952,1098425
39952,1295039
39952,1043138
39952,1996996
39952,1997001
39952,379085
39952,2047181
39952,2047182
39952,2047183
39952,2047184
39952,340185
39952,1161947
39952,378589
39952,451312
39952,451313
39952,1245936
39952,451315
39952,451316
39952,451317
39952,451318
39952,1295095
39952,1007859
39952,451322
39952,1007868
39952,1052931
39952,376580
39952,1233667
39952,1295620
39952,1441557
39952,1099031
39952,1099032
39952,1110810
39952,1110812
39952,1110814
39952,2275630
39952,375618
39952,334150
39952,334151
39952,334152
39952,1295690
39952,1154422
39952,1295230
39952,343444
39952,1006999
39952,1294764
39952,333233
39952,333234
39952,333235
39952,333236
39952,333237
39952,1117114
39952,373719
39952,1313759
39952,1295329
39952,1191398
39952,1191399
39952,1294824
39952,384493
39952,384494
39952,1044979
39952,1044980
39952,1044981
39952,377336
39954,316928
39954,316929
39954,316930
39954,316931
39954,360971
39954,335894
39954,335895
39954,335896
39954,335897
39954,335898
39954,705068
39954,1294897
39954,1311282
39954,1163833
39954,379451
39954,440892
39954,440893
39954,891457
39954,1008194
39954,2360900
39954,2360901
39954,2360902
39954,375367
39954,452682
39954,452683
39954,452684
39954,440397
39954,374351
39954,374352
39954,374353
39954,374354
39954,374355
39954,374356
39954,374357
39954,452692
39954,452693
39954,452694
39954,452696
39954,891478
39954,689757
39954,437854
39954,334943
39954,1152615
39954,1152616
39954,376427
39954,1156207
39954,373361
39954,853617
39954,1152631
39954,1152632
39954,1152638
39954,1156223
39954,440449
39954,1293442
39954,1007750
39954,375441
39954,1007251
39954,1293463
39954,1162392
39954,1162393
39954,1302683
39954,440988
39954,440989
39954,1158301
39954,1158302
39954,1162908
39954,1650333
39954,1007267
39954,359076
39954,2371750
39954,2371751
39954,2371752
39954,2371753
39954,333486
39954,1163439
39954,1163440
39954,1008307
39954,379064
39954,1537212
39954,1537213
39954,372419
39954,372420
39954,1295557
39954,1007316
39954,377045
39954,328921
39954,1160922
39954,1160923
39954,1163999
39954,1156833
39954,336610
39954,1309410
39954,376548
39954,1165541
39954,336614
39954,1165542
39954,691433
39954,1007855
39954,378096
39954,375539
39954,1007860
39954,1007350
39954,374521
39954,452862
39954,374528
39954,1008905
39954,1295633
39954,1295125
39954,333590
39954,1007894
39954,1007896
39954,1008415
39954,1163042
39954,1161507
39954,1163043
39954,1163044
39954,1163045
39954,1163046
39954,1163047
39954,1163048
39954,1164066
39954,1164067
39954,813863
39954,373555
39954,373556
39954,374068
39954,370491
39954,1152317
39954,1152318
39954,376149
39954,1314650
39954,1314651
39954,1314652
39954,1314653
39954,1006943
39954,1314662
39954,1314663
39954,1163112
39954,1314664
39954,1314665
39954,375659
39954,1163123
39954,1163124
39954,1314675
39954,1163126
39954,1314676
39954,1314677
39954,1009012
39954,1314678
39954,336254
39954,802691
39954,802692
39954,1156997
39954,1098638
39954,2003343
39954,1098639
39954,377234
39954,877475
39954,877476
39954,1293733
39954,1293734
39954,1293735
39954,1165740
39954,2201519
39954,2201520
39954,1155506
39954,1155507
39954,1160115
39954,1007540
39954,1009075
39954,333758
39954,1374717
39954,1053131
39954,1008588
39954,1053132
39954,1160654
39954,968661
39954,1299928
39954,691161
39954,1151454
39954,1314782
39954,1314783
39954,1314784
39954,1865696
39954,690767
39954,644580
39954,1314785
39954,562672
39954,1008114
39954,562676
39954,316918
39954,316919
39954,562678
39954,1007606
39954,1374716
39954,1158141
39963,1246248
39963,1246249
39963,1246250
39963,1295853
39969,335904
39969,335905
39969,335906
39969,1007301
39969,757262
39969,450864
39969,1157840
39969,1157841
39969,1156245
39969,1156246
39969,1156247
39969,374360
39969,374362
39969,757277
39972,1007578
39972,377591
39972,1152964
39972,343239
39990,259493
39990,1156251
39990,452697
39990,452698
39990,452699
39990,1156252
39993,828690
39993,828691
39993,1295635
39993,1295645
39993,836639
39993,836640
39993,1156258
39993,1156259
39993,1156260
39993,836646
39993,833458
39993,577086
39993,1232193
39993,1232201
39993,374364
39993,854879
39993,854893
39993,1295213
39993,221183
39994,1156261
39994,1156262
39994,435560
39994,435561
39994,58331
39998,374625
39998,1156263
39998,1156264
39998,375369
39998,330418
39998,406298
39998,406299
40001,335907
40001,1156265
40001,1156266
40001,332332
40001,385551
40001,374365
40003,1156267
40003,1156268
40003,385616
40003,385617
40003,385618
40003,385619
40028,346200
40028,1153690
40028,377556
40048,1156104
40048,346209
40048,378363
40048,545125
40114,862018
40114,1159714
40114,329796
40114,1159715
40114,330694
40114,203142
40114,862024
40114,372368
40114,862004
40114,862005
40138,1156289
40138,1156290
40138,440547
40138,385604
40138,385605
40138,487054
40138,2108433
40169,221126
40169,1299239
40169,1299246
40169,1299250
40169,1165397
40169,1165398
40169,374395
40230,452081
40230,452082
40230,1156507
40230,236769
40254,1099655
40254,1927
40254,808586
40254,1099786
40254,1099791
40254,1099669
40254,134422
40254,1099685
40254,1099562
40254,1099690
40254,1099568
40254,1099702
40254,1159994
40254,1159995
40254,1159996
40254,1159997
40254,809150
40254,9919
40254,808650
40254,1099595
40254,1099852
40254,808657
40254,1867729
40254,808542
40254,266856
40254,11118
40254,1099765
40254,1099767
40254,686456
40254,1099771
40254,808572
40254,1099647
40450,1162607
40450,1162608
40450,1162609
40450,450773
40450,450774
40450,450775
40450,450776
40450,450777
40575,723847
40575,335884
40575,1156238
40575,1156239
40575,316917
40575,374333
40575,374334
40660,1157696
40660,1157697
40660,757250
40660,1157698
40660,331076
40660,1007434
40660,437709
40660,437710
40660,437712
40660,437713
40660,235793
40660,1008052
40660,1157695
40762,446306
40762,446307
40762,1008003
40762,1161208
40762,1161207
40762,437972
40762,437973
40762,439158
40762,439159
40762,1161206
40762,1161209
40762,1161210
40762,1161211
40762,1008663
40790,1160736
40790,330396
40790,373222
40790,844263
40790,253191
40790,763305
40790,762828
40790,753329
40790,753330
40790,1737587
40790,236632
40790,1295163
40790,336764
40790,1160733
40790,1160734
40790,1160735
41078,402538
41078,1163159
41078,1163160
41078,439518
41078,439519
41126,1918208
41126,1797889
41126,896003
41126,705022
41126,896266
41126,746765
41126,896014
41126,1801231
41126,1547665
41126,896020
41126,896024
41126,372254
41126,746403
41126,744485
41126,2045376
41126,50121
41126,1945036
41126,1945037
41126,1945038
41126,1291856
41126,1291859
41126,895998
41126,1165654
41126,1165655
41126,896217
41126,1165656
41126,1165657
41126,1797846
41126,746717
41126,1946582
41126,895967
41126,284635
41126,393445
41126,393446
41126,896230
41126,896238
41126,577392
41126,1918192
41126,895986
41126,1424882
41126,1424886
41126,1424887
41126,1424888
41126,895993
41126,1918202
41126,378620
41126,1866621
41126,895486
41127,375074
41127,330788
41127,328265
41127,328267
41127,72875
41127,1165660
41127,1165661
41127,372255
41157,440230
41157,440231
41157,1157231
41157,1157232
41157,236858
41208,977989
41208,2166086
41208,2166087
41208,2166088
41208,1789961
41208,45318
41208,378637
41208,2101709
41208,884691
41208,372372
41208,1158362
41208,2047645
41276,564360
41276,1173378
41276,365557
41276,106622
41289,51256
41289,1728043
41289,1160662
41289,979119
41397,330368
41397,336265
41397,336268
41397,452111
41397,335121
41397,335122
41397,335123
41397,1151772
41397,795805
41397,1151773
41397,1007388
41397,1494179
41397,1494180
41397,1494181
41397,1494182
41397,1494183
41397,345128
41397,1161593
41397,657531
41397,1295026
41397,440500
41397,440501
41397,440502
41397,642372
41397,1008710
41397,372556
41397,372557
41397,372558
41397,372559
41397,1007701
41397,316121
41397,316122
41397,316123
41397,619234
41397,581219
41397,221165
41397,330863
41397,1161588
41397,1161589
41397,1161590
41397,1161591
41397,1161592
41397,451193
41397,1161594
41397,451195
41397,375548
41493,323968
41493,372752
41493,372753
41493,372754
41493,2281104
41493,2281105
41493,597404
41493,597405
41493,332451
41493,1091875
41493,446251
41493,1165106
41493,1165107
41493,2118579
41493,2118580
41493,334013
41493,1722348
41493,1165678
41493,1165679
41493,1165680
41493,1086706
41493,1722356
41656,801057
41656,1719704
41656,1719703
41656,1178776
41656,1719705
41967,375270
41967,1158507
41967,1158508
41967,1302451
41967,333716
41967,1302452
41967,1302453
41967,1302454
41967,1304505
41996,1159074
41996,1159075
41996,334277
41996,334278
41996,334279
41996,334280
41996,373866
42240,1187409
42240,94586
42240,572131
42240,211798
42279,317539
42279,1155524
42279,375723
42279,91436
42316,1163655
42316,2052503
42316,331549
42316,331550
42316,1431970
42316,451875
42316,330404
42316,1164202
42316,1164203
42316,1164204
42316,1664432
42316,1664433
42316,484288
42316,317510
42316,1664455
42316,379082
42316,316758
42316,316759
42316,235991
42316,1738334
42316,2052603
42316,2052604
42316,374015
42319,316384
42319,476873
42319,476874
42319,1159838
42319,337356
42319,377199
42319,373110
42319,373111
42319,1159835
42319,1159836
42319,1159837
42319,316382
42319,316383
42322,1160225
42322,1160226
42322,1160227
42322,451433
42322,331946
42322,336683
42322,331947
42322,331948
42322,372202
42322,439629
42322,377140
42328,1007105
42328,370955
42328,370957
42328,371730
42328,376210
42328,437780
42328,1154072
42328,1154073
42328,1154074
42328,1154075
42328,1154079
42328,1154080
42328,1154081
42328,1154082
42328,315434
42328,757165
42328,1007153
42328,1154359
42328,370617
42328,1008348
42328,323940
42328,392946
42328,392948
42328,331129
42328,331130
42330,451973
42330,375311
42330,214806
42330,371736
42330,371737
42330,374045
42330,374046
42330,374047
42330,374048
42330,335669
42330,757176
42330,1154252
42330,1154253
42330,332622
42330,1154254
42330,1164241
42330,1164242
42330,1164243
42330,814034
42330,1162970
42330,1162971
42330,818139
42330,316771
42330,452195
42330,333804
42330,371062
42330,371064
42330,1153785
42330,1153786
42330,1153787
42331,214502
42331,1151144
42331,1151145
42331,372941
42331,106637
42331,316311
42331,1165367
42331,1165366
42331,317431
42331,1165368
42331,446617
42331,1808539
42331,1165369
42333,376859
42333,1158828
42333,38725
42333,342894
42347,1151365
42347,1151366
42347,993548
42347,993549
42347,993680
42347,993556
42347,993690
42347,993566
42347,993696
42347,203204
42347,1232584
42347,993502
42347,1551462
42347,1551464
42347,1551465
42347,1551466
42347,1551467
42347,993517
42347,378354
42347,378233
42347,993532
42348,371249
42348,1155428
42348,1155429
42348,331278
42351,372616
42351,372617
42351,372618
42351,440973
42351,1164695
42351,1164696
42351,1164697
42351,1164698
42351,1164699
42351,335156
42351,332118
42351,332119
42351,332120
42351,332121
42351,690902
42351,385262
42351,385263
42351,484982
42351,332535
42351,332536
42355,372256
42355,903872
42355,903878
42355,203143
42355,790408
42355,385706
42355,328268
42355,328269
42355,903886
42355,903890
42355,1161460
42355,1161461
42359,330817
42359,142145
42359,374148
42359,385233
42359,385235
42359,1157112
42359,1157113
42359,1157114
42359,328639
42368,1162656
42368,1298080
42368,1298082
42368,1298085
42368,281189
42368,372010
42368,1162655
42372,377768
42372,221128
42372,372971
42372,372972
42372,328371
42372,346266
42372,1156382
42372,1156383
42375,583424
42375,583429
42375,727941
42375,583434
42375,379298
42375,346021
42375,545830
42375,545834
42375,727599
42375,1163442
42375,545843
42375,1163443
42375,1115446
42375,545847
42375,353345
42375,1115461
42375,203217
42375,372576
42375,378232
42405,317432
42405,1156388
42405,372973
42463,904480
42463,203144
42463,904457
42463,904466
42463,1161692
42463,333207
42463,373560
42463,904474
42463,1161691
42463,904540
42512,1799302
42512,1799303
42512,1799304
42512,1799305
42512,1799306
42512,1799307
42512,1799308
42512,1799309
42512,1799310
42512,2001099
42512,2001100
42512,2001101
42512,2001102
42543,1793925
42543,800007
42543,1153678
42543,1153679
42543,1153680
42543,1153681
42543,1153682
42543,1008273
42543,1008782
42543,800032
42543,800544
42543,1008929
42543,1007272
42543,801066
42543,800172
42543,800302
42543,800050
42543,800562
42543,1007028
42543,800569
42543,831289
42543,800187
42543,1007546
42543,1009086
42543,800195
42543,833091
42543,800325
42543,1153990
42543,1153991
42543,1153992
42543,1153993
42543,1153994
42543,1008713
42543,800077
42543,800595
42543,800340
42543,800214
42543,1008982
42543,801118
42543,800223
42543,1008230
42543,801394
42543,800117
42543,800125
42547,316002
42547,316003
42547,376337
42547,385329
42547,1154996
42547,4981
42547,360795
42547,360796
42547,360797
42568,993537
42568,993539
42568,993545
42568,993688
42568,993563
42568,993692
42568,993693
42568,993564
42568,993565
42568,491056
42568,993510
42568,993511
42568,993512
42568,1187946
42568,1187947
42568,993527
42568,993528
42568,993529
42568,993534
42568,94591
42588,618496
42588,858336
42588,618467
42588,618468
42588,331365
42588,331366
42588,618473
42588,1152746
42588,1152747
42588,1152748
42588,1152749
42588,2323
42588,1008281
42588,618490
42602,857442
42602,857443
42602,369358
42602,756628
42602,857462
42602,857431
42602,857432
42602,1180249
42602,1180250
42602,1180251
42602,857463
42604,317216
42604,1007494
42604,375726
42604,315707
42604,1154206
42604,1154207
42612,1155842
42612,1155843
42612,360580
42612,831108
42612,378374
42612,1155844
42612,1155845
42612,1155846
42612,378378
42612,378379
42612,1155847
42612,378381
42612,831245
42612,1155848
42612,1155849
42612,1155850
42612,378393
42612,2108316
42612,831262
42612,378398
42612,2108326
42612,2108327
42612,343724
42612,746181
42612,812238
42612,3538
42612,1797850
42612,438748
42612,438749
42612,360927
42612,746339
42612,543988
42612,830584
42618,329480
42618,329481
42618,1155851
42618,1155852
42618,375725
42618,1155853
42618,1155854
42618,1155855
42618,377237
42618,235225
42618,235226
42618,371643
42618,690300
42625,992785
42625,992793
42625,1152155
42625,992796
42625,1152156
42625,1152157
42625,1152158
42625,1152159
42625,1152160
42625,1152161
42625,1152162
42625,1152163
42625,332965
42625,1152164
42625,332967
42625,1152165
42625,1152166
42625,1152167
42625,1152168
42625,1152169
42625,1152170
42625,1152171
42625,1152172
42625,618672
42625,1007792
42625,618674
42625,618675
42625,1008814
42625,1006901
42625,618680
42625,618683
42625,618685
42625,1008061
42625,618689
42625,992833
42625,618691
42625,992837
42625,618694
42625,3141
42625,992840
42625,618697
42625,992843
42625,992845
42625,992847
42625,618704
42625,618709
42625,1007830
42625,618711
42625,618713
42625,618714
42625,1008551
42625,1007593
42625,1007097
42625,1007099
42625,1151741
42625,1151742
42627,333670
42627,1008327
42627,1152178
42627,1152179
42627,1649972
42627,1649973
42627,1649974
42627,1367220
42627,618328
42627,618329
42627,3194
42635,1154562
42635,1154563
42635,40068
42635,375013
42635,377097
42635,1006985
42635,346045
42635,562192
42635,450674
42635,450676
42635,1154548
42635,1154550
42635,604984
42635,332473
42635,384925
42643,861669
42643,861670
42643,1178704
42643,1178706
42643,2201620
42682,904546
42682,904574
42682,1356715
42682,1157388
42682,377101
42682,1157389
42682,1157390
42682,9872
42682,1364894
42682,904534
42682,372120
42682,334718
42687,790880
42687,903874
42687,903875
42687,903877
42687,903880
42687,903881
42687,903883
42687,903885
42687,903888
42687,903889
42687,1182066
42687,1182067
42687,368436
42687,903892
42687,903893
42697,1809664
42697,1809665
42697,1809666
42697,1809667
42697,1809668
42697,1809729
42697,1809670
42697,1809671
42697,1809672
42697,1809730
42697,1809737
42697,1809738
42697,606477
42697,1809746
42697,1809747
42697,1175386
42729,1661352
42729,1660429
42729,1171302
42729,1661351
42736,1294534
42736,1736583
42736,1736584
42736,1939373
42736,1736589
42736,1154547
42769,1164039
42769,1164040
42769,1235987
42769,1235988
42769,1235989
42769,1235990
42769,1295641
42769,1294765
42769,1008435
42769,1295682
42769,332099
42769,332100
42769,332101
42769,332102
42769,336474
42769,690269
42769,1152354
42769,376036
42769,372597
42769,452474
42769,693887
42781,1008768
42781,2123174
42781,804615
42781,804616
42781,2123175
42781,1295632
42781,1537456
42781,1537457
42781,1430294
42781,1430295
42781,1430296
42781,1430297
42781,1156126
42781,1156127
42826,337371
42826,373139
42826,1160445
42826,7605
42837,1724168
42837,203194
42837,1724167
42837,1160703
42844,1049636
42844,1049637
42844,1049639
42844,1049640
42844,1049641
42844,1049642
42844,825195
42844,1185228
42844,1049646
42844,1049647
42844,1049649
42844,1049650
42844,1049624
42844,1049625
42844,1185784
42896,1186025
42896,543730
42896,543731
42896,543732
42896,543738
42896,543739
42936,102304
42936,1177983
42936,385234
42936,141878
42936,562968
42936,562969
42936,564698
42936,369307
42936,1177981
42936,1177982
42936,102303
42940,856835
42940,856836
42940,856846
42940,856847
42940,856854
42940,92567
42940,92568
42940,856855
42940,856860
42940,856861
42940,379810
42940,379811
42940,856763
42940,856764
42940,856774
42940,856775
42940,565980
42940,565981
42940,1173856
42940,1173857
42940,1173858
42940,201699
42940,201700
42940,1173859
42940,856811
42940,856812
42954,337408
42954,1158658
42954,1158659
42954,440836
42954,440837
42954,1159174
42954,440839
42954,339976
42954,339977
42954,380938
42954,380939
42954,339980
42954,358412
42954,380940
42954,380941
42954,380942
42954,380944
42954,380945
42954,380946
42954,402449
42954,1007120
42954,1007127
42954,1008666
42954,1007131
42954,1008669
42954,1159607
42954,757282
42954,1152547
42954,744996
42954,1152548
42954,1154596
42954,1160737
42954,1160738
42954,1160739
42954,1160740
42954,619051
42954,1234471
42954,1234481
42954,1159218
42954,1152051
42954,375348
42954,375349
42954,340022
42954,375350
42954,375351
42954,375352
42954,1152052
42954,439355
42954,1159219
42954,1159220
42954,1441338
42954,1008188
42954,639565
42954,1160782
42954,1156687
42954,746576
42954,1156688
42954,1160783
42954,1164370
42954,1164371
42954,1295448
42954,438874
42954,1165826
42954,1159260
42954,438877
42954,1159261
42954,1162334
42954,1165827
42954,1293409
42954,1293410
42954,1293411
42954,1008734
42954,1008735
42954,1008737
42954,1293412
42954,619114
42954,808554
42954,1152622
42954,1152623
42954,1152624
42954,446584
42954,446585
42954,619134
42954,1008259
42954,333444
42954,1161350
42954,1161351
42954,1161352
42954,1366151
42954,1366152
42954,1366153
42954,1165452
42954,340109
42954,340110
42954,1165453
42954,1007760
42954,1008781
42954,1366154
42954,1007254
42954,1007258
42954,1295515
42954,1234588
42954,1234589
42954,1152670
42954,1152671
42954,1158303
42954,1008282
42954,451236
42954,451237
42954,451239
42954,451241
42954,451245
42954,752813
42954,451247
42954,451248
42954,451251
42954,451252
42954,334005
42954,1164217
42954,1165499
42954,1165500
42954,1165501
42954,1295289
42954,451264
42954,451265
42954,451266
42954,1159363
42954,451268
42954,451269
42954,451270
42954,1159364
42954,1163710
42954,1164218
42954,2371777
42954,2371778
42954,2371779
42954,2371780
42954,2371788
42954,2371789
42954,2371790
42954,335057
42954,335058
42954,335059
42954,451283
42954,451285
42954,2371797
42954,2371798
42954,2371799
42954,1007833
42954,619226
42954,2371800
42954,1008866
42954,1008064
42954,1007341
42954,1007344
42954,1007345
42954,336627
42954,1295605
42954,1162496
42954,441089
42954,1162497
42954,446723
42954,578820
42954,350469
42954,236803
42954,851207
42954,446732
42954,1007372
42954,1163541
42954,637718
42954,664854
42954,797462
42954,1163542
42954,1008923
42954,372511
42954,618783
42954,618785
42954,1156384
42954,618787
42954,1156385
42954,618789
42954,618790
42954,1241892
42954,1241893
42954,446761
42954,446762
42954,618793
42954,618796
42954,402733
42954,1241894
42954,1241895
42954,1008946
42954,582965
42954,1295670
42954,876855
42954,1006903
42954,332601
42954,1154874
42954,1162042
42954,1162043
42954,1007421
42954,1007928
42954,1008136
42954,440648
42954,1157452
42954,1157453
42954,1295181
42954,1160015
42954,1160016
42954,579935
42954,2371781
42954,1235384
42954,1161069
42954,375150
42954,375151
42954,1161070
42954,1009007
42954,1008499
42954,1007988
42954,332151
42954,375160
42954,375161
42954,375162
42954,1157497
42954,1157498
42954,1008510
42954,758143
42954,1008013
42954,1009039
42954,2371791
42954,1154965
42954,1154966
42954,437655
42954,801175
42954,801176
42954,1008024
42954,332188
42954,332189
42954,1159175
42954,1007012
42954,1159176
42954,1008927
42954,1158063
42954,1158064
42954,1008048
42954,1008051
42954,618932
42954,333749
42954,618934
42954,1158070
42954,1158071
42954,618937
42954,618938
42954,1159605
42954,618940
42954,1159606
42954,618942
42954,1153470
42954,1153471
42954,1159608
42954,618946
42954,1163709
42954,375236
42954,618948
42954,618949
42954,618951
42954,647623
42954,647624
42954,1161162
42954,1161163
42954,1161164
42954,1161165
42954,1161166
42954,1161167
42954,1161168
42954,1161169
42954,1161170
42954,1007058
42954,1294804
42954,1090005
42954,1090006
42954,1007059
42954,384472
42954,1090007
42954,1158110
42954,1158111
42954,1007591
42954,1295340
42954,1151473
42954,1151474
42954,1151479
42954,1151480
42954,1152506
42954,1152507
42954,1008584
42955,1152518
42955,1152519
42955,1791370
42955,1364375
42955,335137
42955,848933
42955,1164965
42955,1164966
42955,1164967
42955,384809
42955,1152047
42955,1152048
42955,1007925
42955,1369398
42955,1369399
42955,1369400
42955,1088441
42955,1088442
42955,1369401
42955,384960
42955,384961
42955,440768
42955,440769
42955,808643
42955,440773
42955,1163456
42955,1163457
42955,1163458
42955,384969
42955,1163459
42955,385099
42955,1163460
42955,1163461
42955,1295311
42955,384850
42955,1006930
42955,1008084
42955,618968
42955,317401
42955,1164376
42955,1008227
42955,372581
42955,372582
42955,372583
42955,372584
42955,316137
42955,316138
42955,316139
42955,316140
42955,1303745
42955,360300
42955,1426681
42955,375550
42955,1295103
43611,392928
43611,377441
43611,2056742
43611,2119698
43611,2119699
43611,323956
43611,388053
43611,2119700
43611,1162554
43611,1162555
43611,358782
44151,486417
44151,1806666
44151,1163761
44157,2122630
44157,2122631
44157,2122632
44157,2122633
44157,315692
44157,1731084
44157,1152759
44281,260036
44281,378855
44281,1161241
44281,1161242
44281,353342
44532,1162768
44532,1162769
44532,452324
44532,452325
45938,1164255
45938,1164254
45938,437406
45938,437407
46041,1367008
46041,1367009
46041,904418
46041,1367010
46041,904424
46041,1007560
46041,904394
46041,904395
46041,904461
46041,904430
46041,203152
46041,236083
46041,904404
46041,1367006
46041,1536440
46041,904445
46041,904446
46041,1367007
46049,374659
46049,1164292
46049,315293
46049,315294
46239,1156548
46239,1156549
46239,446824
46239,446986
46239,1007025
46239,437460
46239,437461
46239,437401
46239,437402
46241,360964
46241,629382
46241,629383
46241,370828
46241,358669
46241,1008402
46241,966556
46241,2052398
46241,340143
46241,329519
46241,379439
46241,378041
46241,1294783
46241,332356
46241,1156555
46241,1156556
46241,1156557
46241,1156558
46241,1156559
46241,1156560
46241,1156561
46241,1156562
46241,17611
46241,1608145
46241,437462
46241,437463
46241,437465
46241,485337
46241,437467
46241,672348
46241,376672
46241,1294953
46241,330986
46241,360938
46241,1295466
46241,333041
46241,377849
46241,370554
46243,450472
46243,1008920
46243,1151226
46243,450475
46276,434744
46276,434745
46276,1157148
46276,1157149
46303,331044
46303,2284230
46303,2284231
46303,393544
46303,1152264
46303,1152265
46303,1152266
46303,370860
46303,437047
46303,393360
46303,393361
46303,1151984
46303,437046
46303,385591
46303,393402
46307,1157165
46307,1157166
46307,378319
46307,343217
46307,1295739
46795,1159386
46795,1159387
46795,434716
46795,434717
46795,434718
46811,210752
46811,210753
46811,366625
46811,571236
46811,571237
46811,1168619
46811,1168620
46811,1168621
46811,367888
46811,366041
46811,210751
46967,1160555
46967,437099
46967,437100
46967,437101
